year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1968,National,17,121,DEM,"Hubert Humphrey, Jr.",1968-07-07,40.93461,TRUE
1968,National,17,121,REP,Richard M. Nixon,1968-07-07,41.10148,TRUE
1968,National,17,120,DEM,"Hubert Humphrey, Jr.",1968-07-08,40.93461,TRUE
1968,National,17,120,REP,Richard M. Nixon,1968-07-08,41.10148,TRUE
1968,National,17,119,DEM,"Hubert Humphrey, Jr.",1968-07-09,40.93461,TRUE
1968,National,17,119,REP,Richard M. Nixon,1968-07-09,41.10148,TRUE
1968,National,17,118,DEM,"Hubert Humphrey, Jr.",1968-07-10,40.93461,TRUE
1968,National,17,118,REP,Richard M. Nixon,1968-07-10,41.10148,TRUE
1968,National,17,117,DEM,"Hubert Humphrey, Jr.",1968-07-11,40.93461,TRUE
1968,National,17,117,REP,Richard M. Nixon,1968-07-11,41.10148,TRUE
1968,National,17,116,DEM,"Hubert Humphrey, Jr.",1968-07-12,40.93461,TRUE
1968,National,17,116,REP,Richard M. Nixon,1968-07-12,41.10148,TRUE
1968,National,16,115,DEM,"Hubert Humphrey, Jr.",1968-07-13,40.93461,TRUE
1968,National,16,115,REP,Richard M. Nixon,1968-07-13,41.10148,TRUE
1968,National,16,114,DEM,"Hubert Humphrey, Jr.",1968-07-14,40.93461,TRUE
1968,National,16,114,REP,Richard M. Nixon,1968-07-14,41.10148,TRUE
1968,National,16,113,DEM,"Hubert Humphrey, Jr.",1968-07-15,40.93461,TRUE
1968,National,16,113,REP,Richard M. Nixon,1968-07-15,41.10148,TRUE
1968,National,16,112,DEM,"Hubert Humphrey, Jr.",1968-07-16,40.93461,TRUE
1968,National,16,112,REP,Richard M. Nixon,1968-07-16,41.10148,TRUE
1968,National,16,111,DEM,"Hubert Humphrey, Jr.",1968-07-17,40.93461,TRUE
1968,National,16,111,REP,Richard M. Nixon,1968-07-17,41.10148,TRUE
1968,National,16,110,DEM,"Hubert Humphrey, Jr.",1968-07-18,40.93461,TRUE
1968,National,16,110,REP,Richard M. Nixon,1968-07-18,41.10148,TRUE
1968,National,16,109,DEM,"Hubert Humphrey, Jr.",1968-07-19,40.93461,TRUE
1968,National,16,109,REP,Richard M. Nixon,1968-07-19,41.10148,TRUE
1968,National,15,108,DEM,"Hubert Humphrey, Jr.",1968-07-20,40.93461,TRUE
1968,National,15,108,REP,Richard M. Nixon,1968-07-20,41.10148,TRUE
1968,National,15,107,DEM,"Hubert Humphrey, Jr.",1968-07-21,40.93461,TRUE
1968,National,15,107,REP,Richard M. Nixon,1968-07-21,41.10148,TRUE
1968,National,15,106,DEM,"Hubert Humphrey, Jr.",1968-07-22,40.93461,TRUE
1968,National,15,106,REP,Richard M. Nixon,1968-07-22,41.10148,TRUE
1968,National,15,105,DEM,"Hubert Humphrey, Jr.",1968-07-23,39.54803,TRUE
1968,National,15,105,REP,Richard M. Nixon,1968-07-23,43.3008,TRUE
1968,National,15,104,DEM,"Hubert Humphrey, Jr.",1968-07-24,39.54803,TRUE
1968,National,15,104,REP,Richard M. Nixon,1968-07-24,43.3008,TRUE
1968,National,15,103,DEM,"Hubert Humphrey, Jr.",1968-07-25,39.54803,TRUE
1968,National,15,103,REP,Richard M. Nixon,1968-07-25,43.3008,TRUE
1968,National,15,102,DEM,"Hubert Humphrey, Jr.",1968-07-26,39.54803,TRUE
1968,National,15,102,REP,Richard M. Nixon,1968-07-26,43.3008,TRUE
1968,National,14,101,DEM,"Hubert Humphrey, Jr.",1968-07-27,39.54803,TRUE
1968,National,14,101,REP,Richard M. Nixon,1968-07-27,43.3008,TRUE
1968,National,14,100,DEM,"Hubert Humphrey, Jr.",1968-07-28,39.54803,TRUE
1968,National,14,100,REP,Richard M. Nixon,1968-07-28,43.3008,TRUE
1968,National,14,99,DEM,"Hubert Humphrey, Jr.",1968-07-29,39.54803,TRUE
1968,National,14,99,REP,Richard M. Nixon,1968-07-29,43.3008,TRUE
1968,National,14,98,DEM,"Hubert Humphrey, Jr.",1968-07-30,39.54803,TRUE
1968,National,14,98,REP,Richard M. Nixon,1968-07-30,43.3008,TRUE
1968,National,14,97,DEM,"Hubert Humphrey, Jr.",1968-07-31,39.54803,TRUE
1968,National,14,97,REP,Richard M. Nixon,1968-07-31,43.3008,TRUE
1968,National,14,96,DEM,"Hubert Humphrey, Jr.",1968-08-01,39.54803,TRUE
1968,National,14,96,REP,Richard M. Nixon,1968-08-01,43.3008,TRUE
1968,National,14,95,DEM,"Hubert Humphrey, Jr.",1968-08-02,39.54803,TRUE
1968,National,14,95,REP,Richard M. Nixon,1968-08-02,43.3008,TRUE
1968,National,13,94,DEM,"Hubert Humphrey, Jr.",1968-08-03,39.54803,TRUE
1968,National,13,94,REP,Richard M. Nixon,1968-08-03,43.3008,TRUE
1968,National,13,93,DEM,"Hubert Humphrey, Jr.",1968-08-04,39.54803,TRUE
1968,National,13,93,REP,Richard M. Nixon,1968-08-04,43.3008,TRUE
1968,National,13,92,DEM,"Hubert Humphrey, Jr.",1968-08-05,39.54803,TRUE
1968,National,13,92,REP,Richard M. Nixon,1968-08-05,43.3008,TRUE
1968,National,13,91,DEM,"Hubert Humphrey, Jr.",1968-08-06,39.54803,TRUE
1968,National,13,91,REP,Richard M. Nixon,1968-08-06,43.3008,TRUE
1968,National,13,90,DEM,"Hubert Humphrey, Jr.",1968-08-07,39.54803,TRUE
1968,National,13,90,REP,Richard M. Nixon,1968-08-07,43.3008,TRUE
1968,National,13,89,DEM,"Hubert Humphrey, Jr.",1968-08-08,39.54803,TRUE
1968,National,13,89,REP,Richard M. Nixon,1968-08-08,43.3008,FALSE
1968,National,13,88,DEM,"Hubert Humphrey, Jr.",1968-08-09,39.54803,TRUE
1968,National,13,88,REP,Richard M. Nixon,1968-08-09,43.3008,FALSE
1968,National,12,87,DEM,"Hubert Humphrey, Jr.",1968-08-10,39.54803,TRUE
1968,National,12,87,REP,Richard M. Nixon,1968-08-10,43.3008,FALSE
1968,National,12,86,DEM,"Hubert Humphrey, Jr.",1968-08-11,39.54803,TRUE
1968,National,12,86,REP,Richard M. Nixon,1968-08-11,43.3008,FALSE
1968,National,12,85,DEM,"Hubert Humphrey, Jr.",1968-08-12,34.05531,TRUE
1968,National,12,85,REP,Richard M. Nixon,1968-08-12,46.88525,FALSE
1968,National,12,84,DEM,"Hubert Humphrey, Jr.",1968-08-13,34.05531,TRUE
1968,National,12,84,REP,Richard M. Nixon,1968-08-13,46.88525,FALSE
1968,National,12,83,DEM,"Hubert Humphrey, Jr.",1968-08-14,34.05531,TRUE
1968,National,12,83,REP,Richard M. Nixon,1968-08-14,46.88525,FALSE
1968,National,12,82,DEM,"Hubert Humphrey, Jr.",1968-08-15,34.05531,TRUE
1968,National,12,82,REP,Richard M. Nixon,1968-08-15,46.88525,FALSE
1968,National,12,81,DEM,"Hubert Humphrey, Jr.",1968-08-16,34.05531,TRUE
1968,National,12,81,REP,Richard M. Nixon,1968-08-16,46.88525,FALSE
1968,National,11,80,DEM,"Hubert Humphrey, Jr.",1968-08-17,34.05531,TRUE
1968,National,11,80,REP,Richard M. Nixon,1968-08-17,46.88525,FALSE
1968,National,11,79,DEM,"Hubert Humphrey, Jr.",1968-08-18,34.05531,TRUE
1968,National,11,79,REP,Richard M. Nixon,1968-08-18,46.88525,FALSE
1968,National,11,78,DEM,"Hubert Humphrey, Jr.",1968-08-19,34.05531,TRUE
1968,National,11,78,REP,Richard M. Nixon,1968-08-19,46.88525,FALSE
1968,National,11,77,DEM,"Hubert Humphrey, Jr.",1968-08-20,34.05531,TRUE
1968,National,11,77,REP,Richard M. Nixon,1968-08-20,46.88525,FALSE
1968,National,11,76,DEM,"Hubert Humphrey, Jr.",1968-08-21,34.05531,TRUE
1968,National,11,76,REP,Richard M. Nixon,1968-08-21,46.88525,FALSE
1968,National,11,75,DEM,"Hubert Humphrey, Jr.",1968-08-22,34.05531,TRUE
1968,National,11,75,REP,Richard M. Nixon,1968-08-22,46.88525,FALSE
1968,National,11,74,DEM,"Hubert Humphrey, Jr.",1968-08-23,34.05531,TRUE
1968,National,11,74,REP,Richard M. Nixon,1968-08-23,46.88525,FALSE
1968,National,10,73,DEM,"Hubert Humphrey, Jr.",1968-08-24,34.05531,TRUE
1968,National,10,73,REP,Richard M. Nixon,1968-08-24,46.88525,FALSE
1968,National,10,72,DEM,"Hubert Humphrey, Jr.",1968-08-25,34.05531,TRUE
1968,National,10,72,REP,Richard M. Nixon,1968-08-25,46.88525,FALSE
1968,National,10,71,DEM,"Hubert Humphrey, Jr.",1968-08-26,34.05531,TRUE
1968,National,10,71,REP,Richard M. Nixon,1968-08-26,46.88525,FALSE
1968,National,10,70,DEM,"Hubert Humphrey, Jr.",1968-08-27,34.05531,TRUE
1968,National,10,70,REP,Richard M. Nixon,1968-08-27,46.88525,FALSE
1968,National,10,69,DEM,"Hubert Humphrey, Jr.",1968-08-28,34.05531,TRUE
1968,National,10,69,REP,Richard M. Nixon,1968-08-28,46.88525,FALSE
1968,National,10,68,DEM,"Hubert Humphrey, Jr.",1968-08-29,34.05531,FALSE
1968,National,10,68,REP,Richard M. Nixon,1968-08-29,46.88525,FALSE
1968,National,10,67,DEM,"Hubert Humphrey, Jr.",1968-08-30,34.05531,FALSE
1968,National,10,67,REP,Richard M. Nixon,1968-08-30,46.88525,FALSE
1968,National,9,66,DEM,"Hubert Humphrey, Jr.",1968-08-31,34.05531,FALSE
1968,National,9,66,REP,Richard M. Nixon,1968-08-31,46.88525,FALSE
1968,National,9,65,DEM,"Hubert Humphrey, Jr.",1968-09-01,34.05531,FALSE
1968,National,9,65,REP,Richard M. Nixon,1968-09-01,46.88525,FALSE
1968,National,9,64,DEM,"Hubert Humphrey, Jr.",1968-09-02,34.05531,FALSE
1968,National,9,64,REP,Richard M. Nixon,1968-09-02,46.88525,FALSE
1968,National,9,63,DEM,"Hubert Humphrey, Jr.",1968-09-03,34.05531,FALSE
1968,National,9,63,REP,Richard M. Nixon,1968-09-03,46.88525,FALSE
1968,National,9,62,DEM,"Hubert Humphrey, Jr.",1968-09-04,34.05531,FALSE
1968,National,9,62,REP,Richard M. Nixon,1968-09-04,46.88525,FALSE
1968,National,9,61,DEM,"Hubert Humphrey, Jr.",1968-09-05,34.05531,FALSE
1968,National,9,61,REP,Richard M. Nixon,1968-09-05,46.88525,FALSE
1968,National,9,60,DEM,"Hubert Humphrey, Jr.",1968-09-06,33.45343,FALSE
1968,National,9,60,REP,Richard M. Nixon,1968-09-06,46.88179,FALSE
1968,National,8,59,DEM,"Hubert Humphrey, Jr.",1968-09-07,33.45343,FALSE
1968,National,8,59,REP,Richard M. Nixon,1968-09-07,46.88179,FALSE
1968,National,8,58,DEM,"Hubert Humphrey, Jr.",1968-09-08,33.45343,FALSE
1968,National,8,58,REP,Richard M. Nixon,1968-09-08,46.88179,FALSE
1968,National,8,57,DEM,"Hubert Humphrey, Jr.",1968-09-09,33.45343,FALSE
1968,National,8,57,REP,Richard M. Nixon,1968-09-09,46.88179,FALSE
1968,National,8,56,DEM,"Hubert Humphrey, Jr.",1968-09-10,33.45343,FALSE
1968,National,8,56,REP,Richard M. Nixon,1968-09-10,46.88179,FALSE
1968,National,8,55,DEM,"Hubert Humphrey, Jr.",1968-09-11,33.45343,FALSE
1968,National,8,55,REP,Richard M. Nixon,1968-09-11,46.88179,FALSE
1968,National,8,54,DEM,"Hubert Humphrey, Jr.",1968-09-12,33.45343,FALSE
1968,National,8,54,REP,Richard M. Nixon,1968-09-12,46.88179,FALSE
1968,National,8,53,DEM,"Hubert Humphrey, Jr.",1968-09-13,33.45343,FALSE
1968,National,8,53,REP,Richard M. Nixon,1968-09-13,46.88179,FALSE
1968,National,7,52,DEM,"Hubert Humphrey, Jr.",1968-09-14,33.45343,FALSE
1968,National,7,52,REP,Richard M. Nixon,1968-09-14,46.88179,FALSE
1968,National,7,51,DEM,"Hubert Humphrey, Jr.",1968-09-15,33.45343,FALSE
1968,National,7,51,REP,Richard M. Nixon,1968-09-15,46.88179,FALSE
1968,National,7,50,DEM,"Hubert Humphrey, Jr.",1968-09-16,33.45343,FALSE
1968,National,7,50,REP,Richard M. Nixon,1968-09-16,46.88179,FALSE
1968,National,7,49,DEM,"Hubert Humphrey, Jr.",1968-09-17,33.45343,FALSE
1968,National,7,49,REP,Richard M. Nixon,1968-09-17,46.88179,FALSE
1968,National,7,48,DEM,"Hubert Humphrey, Jr.",1968-09-18,33.45343,FALSE
1968,National,7,48,REP,Richard M. Nixon,1968-09-18,46.88179,FALSE
1968,National,7,47,DEM,"Hubert Humphrey, Jr.",1968-09-19,33.45343,FALSE
1968,National,7,47,REP,Richard M. Nixon,1968-09-19,46.88179,FALSE
1968,National,7,46,DEM,"Hubert Humphrey, Jr.",1968-09-20,33.45343,FALSE
1968,National,7,46,REP,Richard M. Nixon,1968-09-20,46.88179,FALSE
1968,National,6,45,DEM,"Hubert Humphrey, Jr.",1968-09-21,33.45343,FALSE
1968,National,6,45,REP,Richard M. Nixon,1968-09-21,46.88179,FALSE
1968,National,6,44,DEM,"Hubert Humphrey, Jr.",1968-09-22,33.45343,FALSE
1968,National,6,44,REP,Richard M. Nixon,1968-09-22,46.88179,FALSE
1968,National,6,43,DEM,"Hubert Humphrey, Jr.",1968-09-23,33.45343,FALSE
1968,National,6,43,REP,Richard M. Nixon,1968-09-23,46.88179,FALSE
1968,National,6,42,DEM,"Hubert Humphrey, Jr.",1968-09-24,32.06116,FALSE
1968,National,6,42,REP,Richard M. Nixon,1968-09-24,46.91171,FALSE
1968,National,6,41,DEM,"Hubert Humphrey, Jr.",1968-09-25,32.06116,FALSE
1968,National,6,41,REP,Richard M. Nixon,1968-09-25,46.91171,FALSE
1968,National,6,40,DEM,"Hubert Humphrey, Jr.",1968-09-26,32.06116,FALSE
1968,National,6,40,REP,Richard M. Nixon,1968-09-26,46.91171,FALSE
1968,National,6,39,DEM,"Hubert Humphrey, Jr.",1968-09-27,32.06116,FALSE
1968,National,6,39,REP,Richard M. Nixon,1968-09-27,46.91171,FALSE
1968,National,5,38,DEM,"Hubert Humphrey, Jr.",1968-09-28,32.06116,FALSE
1968,National,5,38,REP,Richard M. Nixon,1968-09-28,46.91171,FALSE
1968,National,5,37,DEM,"Hubert Humphrey, Jr.",1968-09-29,32.06116,FALSE
1968,National,5,37,REP,Richard M. Nixon,1968-09-29,46.91171,FALSE
1968,National,5,36,DEM,"Hubert Humphrey, Jr.",1968-09-30,32.06116,FALSE
1968,National,5,36,REP,Richard M. Nixon,1968-09-30,46.91171,FALSE
1968,National,5,35,DEM,"Hubert Humphrey, Jr.",1968-10-01,31.86193,FALSE
1968,National,5,35,REP,Richard M. Nixon,1968-10-01,47.17408,FALSE
1968,National,5,34,DEM,"Hubert Humphrey, Jr.",1968-10-02,31.86193,FALSE
1968,National,5,34,REP,Richard M. Nixon,1968-10-02,47.17408,FALSE
1968,National,5,33,DEM,"Hubert Humphrey, Jr.",1968-10-03,31.86193,FALSE
1968,National,5,33,REP,Richard M. Nixon,1968-10-03,47.17408,FALSE
1968,National,5,32,DEM,"Hubert Humphrey, Jr.",1968-10-04,31.86193,FALSE
1968,National,5,32,REP,Richard M. Nixon,1968-10-04,47.17408,FALSE
1968,National,4,31,DEM,"Hubert Humphrey, Jr.",1968-10-05,31.86193,FALSE
1968,National,4,31,REP,Richard M. Nixon,1968-10-05,47.17408,FALSE
1968,National,4,30,DEM,"Hubert Humphrey, Jr.",1968-10-06,31.86193,FALSE
1968,National,4,30,REP,Richard M. Nixon,1968-10-06,47.17408,FALSE
1968,National,4,29,DEM,"Hubert Humphrey, Jr.",1968-10-07,31.86193,FALSE
1968,National,4,29,REP,Richard M. Nixon,1968-10-07,47.17408,FALSE
1968,National,4,28,DEM,"Hubert Humphrey, Jr.",1968-10-08,31.86193,FALSE
1968,National,4,28,REP,Richard M. Nixon,1968-10-08,47.17408,FALSE
1968,National,4,27,DEM,"Hubert Humphrey, Jr.",1968-10-09,31.86193,FALSE
1968,National,4,27,REP,Richard M. Nixon,1968-10-09,47.17408,FALSE
1968,National,4,26,DEM,"Hubert Humphrey, Jr.",1968-10-10,31.86193,FALSE
1968,National,4,26,REP,Richard M. Nixon,1968-10-10,47.17408,FALSE
1968,National,4,25,DEM,"Hubert Humphrey, Jr.",1968-10-11,31.86193,FALSE
1968,National,4,25,REP,Richard M. Nixon,1968-10-11,47.17408,FALSE
1968,National,3,24,DEM,"Hubert Humphrey, Jr.",1968-10-12,31.86193,FALSE
1968,National,3,24,REP,Richard M. Nixon,1968-10-12,47.17408,FALSE
1968,National,3,23,DEM,"Hubert Humphrey, Jr.",1968-10-13,31.86193,FALSE
1968,National,3,23,REP,Richard M. Nixon,1968-10-13,47.17408,FALSE
1968,National,3,22,DEM,"Hubert Humphrey, Jr.",1968-10-14,31.86193,FALSE
1968,National,3,22,REP,Richard M. Nixon,1968-10-14,47.17408,FALSE
1968,National,3,21,DEM,"Hubert Humphrey, Jr.",1968-10-15,31.86193,FALSE
1968,National,3,21,REP,Richard M. Nixon,1968-10-15,47.17408,FALSE
1968,National,3,20,DEM,"Hubert Humphrey, Jr.",1968-10-16,31.86193,FALSE
1968,National,3,20,REP,Richard M. Nixon,1968-10-16,47.17408,FALSE
1968,National,3,19,DEM,"Hubert Humphrey, Jr.",1968-10-17,31.86193,FALSE
1968,National,3,19,REP,Richard M. Nixon,1968-10-17,47.17408,FALSE
1968,National,3,18,DEM,"Hubert Humphrey, Jr.",1968-10-18,31.86193,FALSE
1968,National,3,18,REP,Richard M. Nixon,1968-10-18,47.17408,FALSE
1968,National,2,17,DEM,"Hubert Humphrey, Jr.",1968-10-19,31.86193,FALSE
1968,National,2,17,REP,Richard M. Nixon,1968-10-19,47.17408,FALSE
1968,National,2,16,DEM,"Hubert Humphrey, Jr.",1968-10-20,31.86193,FALSE
1968,National,2,16,REP,Richard M. Nixon,1968-10-20,47.17408,FALSE
1968,National,2,15,DEM,"Hubert Humphrey, Jr.",1968-10-21,31.86193,FALSE
1968,National,2,15,REP,Richard M. Nixon,1968-10-21,47.17408,FALSE
1968,National,2,14,DEM,"Hubert Humphrey, Jr.",1968-10-22,33.66005,FALSE
1968,National,2,14,REP,Richard M. Nixon,1968-10-22,47.54012,FALSE
1968,National,2,13,DEM,"Hubert Humphrey, Jr.",1968-10-23,33.66005,FALSE
1968,National,2,13,REP,Richard M. Nixon,1968-10-23,47.54012,FALSE
1968,National,2,12,DEM,"Hubert Humphrey, Jr.",1968-10-24,33.66005,FALSE
1968,National,2,12,REP,Richard M. Nixon,1968-10-24,47.54012,FALSE
1968,National,2,11,DEM,"Hubert Humphrey, Jr.",1968-10-25,33.66005,FALSE
1968,National,2,11,REP,Richard M. Nixon,1968-10-25,47.54012,FALSE
1968,National,1,10,DEM,"Hubert Humphrey, Jr.",1968-10-26,33.66005,FALSE
1968,National,1,10,REP,Richard M. Nixon,1968-10-26,47.54012,FALSE
1968,National,1,9,DEM,"Hubert Humphrey, Jr.",1968-10-27,33.66005,FALSE
1968,National,1,9,REP,Richard M. Nixon,1968-10-27,47.54012,FALSE
1968,National,1,8,DEM,"Hubert Humphrey, Jr.",1968-10-28,33.66005,FALSE
1968,National,1,8,REP,Richard M. Nixon,1968-10-28,47.54012,FALSE
1968,National,1,7,DEM,"Hubert Humphrey, Jr.",1968-10-29,33.66005,FALSE
1968,National,1,7,REP,Richard M. Nixon,1968-10-29,47.54012,FALSE
1968,National,1,6,DEM,"Hubert Humphrey, Jr.",1968-10-30,33.66005,FALSE
1968,National,1,6,REP,Richard M. Nixon,1968-10-30,47.54012,FALSE
1968,National,1,5,DEM,"Hubert Humphrey, Jr.",1968-10-31,33.66005,FALSE
1968,National,1,5,REP,Richard M. Nixon,1968-10-31,47.54012,FALSE
1968,National,1,4,DEM,"Hubert Humphrey, Jr.",1968-11-01,33.66005,FALSE
1968,National,1,4,REP,Richard M. Nixon,1968-11-01,47.54012,FALSE
1968,National,0,3,DEM,"Hubert Humphrey, Jr.",1968-11-02,39.06675,FALSE
1968,National,0,3,REP,Richard M. Nixon,1968-11-02,47.72081,FALSE
1968,National,0,2,DEM,"Hubert Humphrey, Jr.",1968-11-03,39.06675,FALSE
1968,National,0,2,REP,Richard M. Nixon,1968-11-03,47.72081,FALSE
1968,National,0,1,DEM,"Hubert Humphrey, Jr.",1968-11-04,39.06675,FALSE
1968,National,0,1,REP,Richard M. Nixon,1968-11-04,47.72081,FALSE
1968,National,0,0,DEM,"Hubert Humphrey, Jr.",1968-11-05,39.06675,FALSE
1968,National,0,0,REP,Richard M. Nixon,1968-11-05,47.72081,FALSE
2020,National,0,0,DEM,NA,2020-11-03,51.84996,FALSE
2020,National,0,0,REP,NA,2020-11-03,43.39262,FALSE
2020,National,0,1,DEM,NA,2020-11-02,51.84996,FALSE
2020,National,0,1,REP,NA,2020-11-02,43.39262,FALSE
2020,National,0,2,DEM,NA,2020-11-01,52.02224,FALSE
2020,National,0,2,REP,NA,2020-11-01,43.4384,FALSE
2020,National,0,3,DEM,NA,2020-10-31,52.02158,FALSE
2020,National,0,3,REP,NA,2020-10-31,43.19523,FALSE
2020,National,1,4,DEM,NA,2020-10-30,52.08485,FALSE
2020,National,1,4,REP,NA,2020-10-30,43.0048,FALSE
2020,National,1,5,DEM,NA,2020-10-29,52.08617,FALSE
2020,National,1,5,REP,NA,2020-10-29,42.96125,FALSE
2020,National,1,6,DEM,NA,2020-10-28,51.88797,FALSE
2020,National,1,6,REP,NA,2020-10-28,42.67053,FALSE
2020,National,1,7,DEM,NA,2020-10-27,52.00845,FALSE
2020,National,1,7,REP,NA,2020-10-27,42.54124,FALSE
2020,National,1,8,DEM,NA,2020-10-26,52.31774,FALSE
2020,National,1,8,REP,NA,2020-10-26,42.63442,FALSE
2020,National,1,9,DEM,NA,2020-10-25,52.04554,FALSE
2020,National,1,9,REP,NA,2020-10-25,42.69447,FALSE
2020,National,1,10,DEM,NA,2020-10-24,51.9935,FALSE
2020,National,1,10,REP,NA,2020-10-24,42.63977,FALSE
2020,National,2,11,DEM,NA,2020-10-23,52.02691,FALSE
2020,National,2,11,REP,NA,2020-10-23,42.31025,FALSE
2020,National,2,12,DEM,NA,2020-10-22,52.07701,FALSE
2020,National,2,12,REP,NA,2020-10-22,42.18176,FALSE
2020,National,2,13,DEM,NA,2020-10-21,52.13803,FALSE
2020,National,2,13,REP,NA,2020-10-21,42.20773,FALSE
2020,National,2,14,DEM,NA,2020-10-20,52.18524,FALSE
2020,National,2,14,REP,NA,2020-10-20,41.9324,FALSE
2020,National,2,15,DEM,NA,2020-10-19,52.40319,FALSE
2020,National,2,15,REP,NA,2020-10-19,41.78621,FALSE
2020,National,2,16,DEM,NA,2020-10-18,52.32499,FALSE
2020,National,2,16,REP,NA,2020-10-18,41.89364,FALSE
2020,National,2,17,DEM,NA,2020-10-17,52.31566,FALSE
2020,National,2,17,REP,NA,2020-10-17,41.84135,FALSE
2020,National,3,18,DEM,NA,2020-10-16,52.20798,FALSE
2020,National,3,18,REP,NA,2020-10-16,41.86671,FALSE
2020,National,3,19,DEM,NA,2020-10-15,52.2495,FALSE
2020,National,3,19,REP,NA,2020-10-15,41.99509,FALSE
2020,National,3,20,DEM,NA,2020-10-14,52.10713,FALSE
2020,National,3,20,REP,NA,2020-10-14,42.04855,FALSE
2020,National,3,21,DEM,NA,2020-10-13,52.19635,FALSE
2020,National,3,21,REP,NA,2020-10-13,41.94038,FALSE
2020,National,3,22,DEM,NA,2020-10-12,52.15778,FALSE
2020,National,3,22,REP,NA,2020-10-12,42.04491,FALSE
2020,National,3,23,DEM,NA,2020-10-11,52.02701,FALSE
2020,National,3,23,REP,NA,2020-10-11,41.98333,FALSE
2020,National,3,24,DEM,NA,2020-10-10,51.89105,FALSE
2020,National,3,24,REP,NA,2020-10-10,42.10529,FALSE
2020,National,4,25,DEM,NA,2020-10-09,51.89195,FALSE
2020,National,4,25,REP,NA,2020-10-09,42.12672,FALSE
2020,National,4,26,DEM,NA,2020-10-08,51.72803,FALSE
2020,National,4,26,REP,NA,2020-10-08,42.29766,FALSE
2020,National,4,27,DEM,NA,2020-10-07,51.53061,FALSE
2020,National,4,27,REP,NA,2020-10-07,42.39189,FALSE
2020,National,4,28,DEM,NA,2020-10-06,51.27749,FALSE
2020,National,4,28,REP,NA,2020-10-06,42.5197,FALSE
2020,National,4,29,DEM,NA,2020-10-05,50.88757,FALSE
2020,National,4,29,REP,NA,2020-10-05,42.79856,FALSE
2020,National,4,30,DEM,NA,2020-10-04,50.69708,FALSE
2020,National,4,30,REP,NA,2020-10-04,42.77861,FALSE
2020,National,4,31,DEM,NA,2020-10-03,50.49585,FALSE
2020,National,4,31,REP,NA,2020-10-03,43.00061,FALSE
2020,National,5,32,DEM,NA,2020-10-02,50.53925,FALSE
2020,National,5,32,REP,NA,2020-10-02,42.90614,FALSE
2020,National,5,33,DEM,NA,2020-10-01,50.83119,FALSE
2020,National,5,33,REP,NA,2020-10-01,42.77246,FALSE
2020,National,5,34,DEM,NA,2020-09-30,50.50578,FALSE
2020,National,5,34,REP,NA,2020-09-30,42.92367,FALSE
2020,National,5,35,DEM,NA,2020-09-29,50.22302,FALSE
2020,National,5,35,REP,NA,2020-09-29,43.12858,FALSE
2020,National,5,36,DEM,NA,2020-09-28,50.12633,FALSE
2020,National,5,36,REP,NA,2020-09-28,43.11732,FALSE
2020,National,5,37,DEM,NA,2020-09-27,50.24376,FALSE
2020,National,5,37,REP,NA,2020-09-27,42.96769,FALSE
2020,National,5,38,DEM,NA,2020-09-26,50.36286,FALSE
2020,National,5,38,REP,NA,2020-09-26,43.11637,FALSE
2020,National,6,39,DEM,NA,2020-09-25,50.34324,FALSE
2020,National,6,39,REP,NA,2020-09-25,43.09689,FALSE
2020,National,6,40,DEM,NA,2020-09-24,50.24578,FALSE
2020,National,6,40,REP,NA,2020-09-24,43.0735,FALSE
2020,National,6,41,DEM,NA,2020-09-23,50.46915,FALSE
2020,National,6,41,REP,NA,2020-09-23,43.15111,FALSE
2020,National,6,42,DEM,NA,2020-09-22,50.44436,FALSE
2020,National,6,42,REP,NA,2020-09-22,43.4935,FALSE
2020,National,6,43,DEM,NA,2020-09-21,50.36448,FALSE
2020,National,6,43,REP,NA,2020-09-21,43.459,FALSE
2020,National,6,44,DEM,NA,2020-09-20,50.30453,FALSE
2020,National,6,44,REP,NA,2020-09-20,43.47308,FALSE
2020,National,6,45,DEM,NA,2020-09-19,50.19444,FALSE
2020,National,6,45,REP,NA,2020-09-19,43.46056,FALSE
2020,National,7,46,DEM,NA,2020-09-18,50.21386,FALSE
2020,National,7,46,REP,NA,2020-09-18,43.41282,FALSE
2020,National,7,47,DEM,NA,2020-09-17,50.30982,FALSE
2020,National,7,47,REP,NA,2020-09-17,43.51614,FALSE
